Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonal Tag,Supplier Lead Time (days),Product Rating,Return Rate,Stockout Indicator,Store Type,Customer Footfall
2022-04-04,S004,P0014,Toys,South,108,31,191,248.17,158.59,43,Snowy,1,158.69,Autumn,12,3.1,0.045,0,Medium,126
2022-01-25,S002,P0019,Electronics,South,460,430,30,222.86,410.18,1,Snowy,0,383.16,Winter,6,2.3,0.179,0,Small,846
2022-03-04,S004,P0010,Toys,North,275,218,105,248.32,234.34,5,Snowy,1,260.88,Spring,4,4.9,0.105,0,Small,746
2022-03-29,S004,P0006,Toys,West,304,19,140,268.08,469.55,8,Snowy,0,549.76,Autumn,11,1.7,0.164,0,Medium,708
2022-04-27,S001,P0005,Clothing,West,187,90,4,194.87,359.19,2,Sunny,0,356.8,Autumn,3,1.4,0.056,0,Medium,51
2022-05-17,S001,P0001,Clothing,North,84,37,156,200.61,21.25,24,Cloudy,0,21.25,Winter,6,4.2,0.017,0,Small,536
2022-01-30,S005,P0015,Toys,West,104,69,132,83.32,15.76,18,Snowy,1,18.26,Winter,2,1.6,0.174,0,Small,74
2022-05-11,S004,P0017,Groceries,South,68,18,167,291.72,78.49,43,Snowy,1,86.2,Autumn,5,4.3,0.048,0,Large,536
2022-02-26,S003,P0017,Electronics,North,173,158,11,174.84,457.54,24,Sunny,1,396.73,Summer,10,3.0,0.063,0,Small,775
2022-05-15,S001,P0004,Groceries,East,110,96,105,163.88,309.23,12,Snowy,0,317.49,Spring,7,1.0,0.018,0,Large,495
2022-02-24,S004,P0009,Toys,East,148,12,157,228.13,78.64,48,Cloudy,1,78.3,Winter,8,5.0,0.08,0,Large,546
2022-05-11,S001,P0007,Groceries,South,316,199,62,289.85,429.59,44,Snowy,1,424.82,Autumn,2,4.1,0.065,0,Large,163
2022-03-03,S005,P0019,Clothing,South,455,94,19,293.33,469.42,41,Cloudy,1,400.21,Autumn,2,1.8,0.198,0,Large,729
2022-04-11,S001,P0012,Clothing,West,407,298,23,227.64,405.55,35,Cloudy,1,338.38,Autumn,11,2.9,0.002,0,Small,351
2022-05-14,S001,P0015,Groceries,North,355,237,116,269.98,62.29,36,Snowy,0,56.2,Winter,11,3.9,0.131,0,Small,320
2022-05-30,S002,P0008,Groceries,North,486,242,9,80.61,206.02,15,Snowy,1,168.11,Summer,5,2.2,0.165,0,Small,245
2022-02-20,S003,P0010,Electronics,West,335,22,89,106.41,122.35,12,Cloudy,1,127.89,Winter,9,2.1,0.148,0,Large,61
2022-04-20,S005,P0006,Clothing,West,246,157,102,246.53,252.9,32,Rainy,1,253.82,Summer,4,4.2,0.108,0,Large,157
2022-01-31,S005,P0005,Electronics,West,133,126,195,140.68,383.86,22,Cloudy,0,390.24,Autumn,14,3.0,0.161,0,Small,132
2022-04-02,S001,P0012,Clothing,South,80,56,94,100.61,282.82,50,Sunny,1,327.33,Winter,11,4.1,0.157,0,Small,774
2022-04-02,S003,P0018,Toys,West,302,256,93,123.56,298.33,9,Rainy,0,357.02,Summer,11,3.4,0.097,0,Large,91
2022-03-18,S002,P0012,Toys,East,203,16,84,106.59,442.71,46,Snowy,1,371.4,Autumn,11,2.0,0.174,0,Medium,783
2022-04-16,S001,P0005,Clothing,East,89,49,79,292.13,499.36,5,Sunny,0,459.46,Winter,4,4.8,0.06,0,Small,632
2022-06-02,S004,P0014,Electronics,West,385,154,94,61.91,272.06,34,Sunny,0,282.1,Autumn,8,2.4,0.194,0,Small,492
2022-01-01,S005,P0012,Groceries,South,131,105,182,277.48,268.74,23,Cloudy,0,245.67,Spring,3,3.9,0.003,0,Large,991
2022-04-22,S005,P0020,Electronics,North,499,296,121,138.55,65.71,43,Rainy,0,64.72,Autumn,12,3.3,0.169,0,Large,108
2022-04-03,S001,P0014,Toys,South,104,77,80,293.44,124.14,16,Rainy,0,121.67,Summer,12,2.3,0.074,0,Large,908
2022-05-27,S002,P0003,Toys,East,465,252,1,59.74,156.75,4,Snowy,1,167.86,Spring,3,3.2,0.162,0,Medium,342
2022-03-28,S004,P0002,Groceries,South,188,114,91,182.68,299.9,9,Sunny,1,261.92,Spring,5,2.5,0.026,0,Large,746
2022-04-25,S002,P0009,Groceries,East,313,209,101,292.96,254.12,14,Sunny,0,216.43,Summer,2,2.6,0.17,0,Medium,503
2022-04-16,S004,P0006,Electronics,North,415,234,124,271.69,350.91,25,Snowy,1,406.57,Spring,1,3.8,0.005,0,Medium,844
2022-01-17,S001,P0012,Electronics,South,54,48,73,187.07,404.0,46,Rainy,0,364.98,Autumn,6,4.5,0.14,0,Small,1000
2022-04-07,S001,P0018,Toys,South,183,28,60,291.6,389.31,26,Rainy,1,368.7,Summer,10,2.9,0.031,0,Small,739
2022-02-27,S003,P0007,Toys,South,214,209,12,159.96,461.97,37,Sunny,1,471.29,Summer,8,1.3,0.111,0,Large,839
2022-02-27,S001,P0019,Electronics,North,358,29,156,254.31,394.88,11,Sunny,0,357.81,Winter,3,2.4,0.162,0,Large,111
2022-01-10,S001,P0015,Groceries,South,185,69,195,244.74,283.64,1,Sunny,1,295.72,Spring,4,1.5,0.116,0,Medium,124
2022-04-27,S005,P0015,Clothing,North,408,32,4,134.14,455.86,47,Rainy,1,505.6,Winter,12,3.9,0.155,0,Large,477
2022-05-02,S003,P0015,Toys,East,385,39,2,157.9,206.34,47,Cloudy,0,205.3,Summer,14,3.1,0.107,0,Small,252
2022-03-10,S003,P0005,Groceries,West,124,103,10,254.42,35.37,41,Snowy,1,32.62,Summer,14,4.5,0.017,0,Large,388
2022-04-20,S002,P0010,Clothing,West,478,297,30,72.78,50.43,18,Snowy,0,56.52,Winter,13,3.1,0.164,0,Medium,791
2022-03-07,S002,P0008,Toys,East,251,35,188,277.32,89.1,43,Sunny,1,81.64,Autumn,10,2.5,0.177,0,Large,864
2022-04-01,S003,P0015,Electronics,North,107,48,74,286.12,220.14,25,Cloudy,0,228.1,Spring,5,1.9,0.117,0,Medium,447
2022-04-04,S003,P0010,Electronics,South,110,10,65,191.48,129.36,36,Sunny,1,112.27,Winter,3,1.9,0.188,0,Small,188
2022-03-20,S005,P0005,Groceries,South,397,259,124,52.66,441.61,22,Sunny,0,432.9,Summer,2,4.9,0.157,0,Large,505
2022-02-05,S004,P0007,Clothing,South,400,180,73,258.71,205.96,48,Sunny,1,233.97,Autumn,9,4.3,0.034,0,Large,79
2022-03-14,S002,P0003,Electronics,North,167,124,11,267.25,96.79,26,Cloudy,1,102.5,Autumn,3,3.9,0.169,0,Large,256
2022-02-12,S004,P0014,Clothing,North,414,298,39,290.2,421.17,24,Snowy,0,364.32,Summer,7,3.5,0.171,0,Small,550
2022-03-29,S001,P0017,Groceries,South,109,80,1,149.63,132.55,15,Sunny,0,142.12,Autumn,11,1.8,0.067,0,Medium,680
2022-01-12,S001,P0005,Electronics,West,90,17,107,227.78,206.06,32,Rainy,0,210.56,Winter,8,4.0,0.146,0,Small,74
2022-03-18,S003,P0013,Groceries,West,303,177,200,91.66,308.33,5,Sunny,0,294.82,Summer,1,2.9,0.05,0,Medium,165
2022-04-02,S003,P0009,Groceries,South,214,107,23,102.44,184.2,4,Rainy,1,182.43,Autumn,10,2.3,0.06,0,Medium,284
2022-04-17,S002,P0012,Electronics,East,64,46,43,253.74,18.74,45,Rainy,1,18.73,Winter,10,1.1,0.097,0,Large,629
2022-03-14,S004,P0018,Electronics,North,408,31,91,246.89,164.07,4,Rainy,1,143.78,Summer,14,1.3,0.086,0,Small,198
2022-02-19,S001,P0010,Groceries,North,492,284,24,187.76,114.93,13,Rainy,1,133.87,Spring,2,1.3,0.076,0,Small,663
2022-03-27,S004,P0005,Electronics,South,200,22,52,266.33,386.61,18,Snowy,0,348.79,Autumn,9,3.1,0.114,0,Large,801
2022-04-13,S003,P0012,Groceries,South,276,94,185,213.45,369.01,24,Cloudy,0,381.04,Summer,3,2.1,0.086,0,Large,73
2022-01-05,S005,P0015,Groceries,West,86,64,189,140.35,424.52,6,Rainy,1,414.73,Autumn,8,4.8,0.052,0,Large,68
2022-02-19,S001,P0013,Electronics,East,303,209,32,236.91,246.79,44,Snowy,1,198.8,Winter,4,4.3,0.177,0,Medium,535
2022-01-27,S004,P0012,Toys,West,299,139,62,56.67,316.72,29,Cloudy,0,300.27,Spring,5,3.6,0.131,0,Small,213
2022-05-04,S001,P0013,Clothing,South,91,35,16,121.6,444.14,43,Rainy,0,446.52,Summer,7,4.0,0.021,0,Large,917
2022-03-20,S004,P0010,Groceries,South,97,12,80,161.52,22.68,20,Sunny,0,21.52,Summer,13,1.8,0.03,0,Large,305
2022-05-14,S002,P0003,Groceries,West,244,174,53,231.34,122.38,39,Sunny,0,105.07,Summer,9,4.5,0.16,0,Small,245
2022-06-05,S002,P0012,Groceries,North,189,19,40,251.03,186.76,4,Cloudy,1,175.02,Autumn,7,2.6,0.145,0,Small,820
2022-03-31,S004,P0010,Clothing,North,277,200,165,142.24,51.91,34,Rainy,1,50.7,Summer,14,4.0,0.009,0,Medium,688
2022-03-01,S004,P0011,Clothing,North,493,9,109,55.53,331.18,35,Snowy,1,353.18,Summer,13,4.3,0.141,0,Small,975
2022-06-02,S005,P0008,Groceries,South,143,6,192,151.21,213.65,23,Sunny,1,218.17,Spring,8,3.3,0.023,0,Large,690
2022-06-12,S002,P0016,Electronics,East,483,38,176,275.6,97.85,48,Sunny,0,97.11,Winter,6,1.1,0.006,0,Large,599
2022-03-10,S002,P0007,Toys,South,475,377,46,242.33,168.2,30,Cloudy,0,161.69,Spring,2,2.7,0.013,0,Small,586
2022-02-01,S004,P0010,Clothing,West,277,270,108,250.06,484.15,10,Cloudy,1,494.16,Spring,13,3.1,0.13,0,Large,324
2022-05-31,S002,P0003,Toys,East,270,240,138,210.99,84.3,19,Snowy,0,88.76,Summer,14,4.0,0.007,0,Medium,943
2022-06-22,S004,P0011,Groceries,South,334,255,108,112.11,218.91,44,Rainy,1,221.87,Winter,14,4.9,0.075,0,Small,807
2022-06-15,S004,P0020,Electronics,North,365,129,57,146.86,429.09,30,Rainy,0,480.14,Summer,11,2.0,0.162,0,Small,208
2022-06-06,S003,P0008,Clothing,South,444,19,13,139.97,456.47,36,Sunny,1,449.01,Summer,12,4.2,0.029,0,Medium,550
2022-06-28,S005,P0010,Groceries,South,327,183,170,177.12,37.76,45,Snowy,1,34.01,Spring,9,2.8,0.043,0,Small,775
2022-05-21,S003,P0015,Clothing,West,296,106,157,273.0,312.48,37,Snowy,1,367.1,Spring,13,2.7,0.176,0,Medium,386
2022-02-10,S005,P0006,Electronics,West,378,76,152,128.89,255.34,24,Snowy,1,303.6,Winter,7,1.8,0.05,0,Large,630
2022-06-28,S001,P0007,Electronics,West,127,124,106,145.67,146.46,39,Snowy,1,147.35,Summer,13,2.8,0.012,0,Medium,655
2022-06-28,S003,P0017,Clothing,East,315,313,149,123.9,457.91,41,Sunny,1,379.69,Autumn,6,3.2,0.167,0,Medium,372
2022-03-14,S001,P0013,Electronics,North,188,153,107,52.92,394.15,18,Cloudy,0,443.46,Winter,6,4.0,0.073,0,Medium,949
2022-04-06,S002,P0012,Electronics,West,80,15,154,107.3,444.36,4,Rainy,0,508.14,Spring,5,3.2,0.16,0,Small,450
2022-06-28,S005,P0019,Toys,West,235,64,128,95.7,461.06,45,Snowy,1,410.25,Autumn,2,3.9,0.022,0,Medium,151
2022-05-25,S004,P0001,Toys,North,467,20,103,218.97,259.68,22,Rainy,1,292.93,Summer,7,2.7,0.179,0,Large,85
2022-03-24,S002,P0019,Groceries,South,276,82,32,98.09,286.36,35,Sunny,0,337.35,Winter,11,3.8,0.078,0,Large,59
2022-01-30,S003,P0013,Groceries,East,318,243,16,141.0,121.13,15,Sunny,0,125.43,Summer,3,1.6,0.114,0,Large,713
2022-01-20,S001,P0014,Clothing,South,438,251,24,167.05,378.82,2,Sunny,1,356.25,Spring,6,3.0,0.142,0,Large,752
2022-05-27,S005,P0017,Toys,East,86,37,2,143.8,407.63,31,Snowy,1,403.11,Summer,6,1.9,0.112,0,Large,233
2022-01-14,S003,P0006,Groceries,East,365,211,99,180.29,234.38,16,Rainy,1,201.87,Autumn,9,4.2,0.182,0,Large,357
2022-04-22,S001,P0002,Electronics,West,444,85,9,52.91,424.63,23,Rainy,0,341.18,Spring,4,2.8,0.15,0,Small,122
2022-03-04,S005,P0006,Groceries,West,287,55,74,183.51,203.44,39,Rainy,1,232.16,Autumn,4,3.0,0.051,0,Large,364
2022-01-12,S004,P0019,Toys,North,427,64,123,269.21,314.34,18,Cloudy,0,355.16,Spring,1,2.9,0.121,0,Medium,432
2022-05-27,S003,P0015,Electronics,East,358,220,92,120.97,29.8,5,Snowy,1,28.41,Spring,7,2.9,0.017,0,Small,241
2022-04-21,S005,P0004,Electronics,North,429,414,37,246.68,441.83,34,Sunny,0,429.07,Summer,13,1.9,0.045,0,Medium,495
2022-04-27,S005,P0002,Clothing,South,211,62,158,85.92,484.72,50,Sunny,0,460.47,Autumn,6,3.0,0.055,0,Small,133
2022-01-22,S002,P0005,Toys,West,176,165,151,63.59,244.6,30,Rainy,1,255.38,Spring,12,1.7,0.063,0,Medium,350
2022-04-27,S003,P0004,Clothing,North,323,174,65,248.77,401.5,46,Sunny,1,460.85,Summer,1,3.3,0.068,0,Large,861
2022-03-26,S004,P0007,Clothing,South,132,115,124,121.95,483.44,15,Sunny,1,563.63,Summer,7,3.4,0.082,0,Small,357
2022-03-25,S001,P0008,Clothing,West,249,239,194,70.95,282.22,9,Cloudy,0,318.67,Autumn,13,3.1,0.185,0,Small,655
2022-05-23,S004,P0008,Groceries,East,363,354,35,109.74,366.8,48,Cloudy,0,369.49,Autumn,11,2.3,0.181,0,Large,576
2022-03-28,S005,P0007,Toys,East,90,12,196,109.39,419.93,35,Rainy,1,436.3,Summer,14,2.5,0.198,0,Large,606
2022-06-06,S005,P0018,Electronics,South,70,40,136,61.03,161.47,7,Snowy,0,165.44,Winter,1,3.2,0.109,0,Large,700
2022-05-18,S005,P0005,Groceries,South,485,47,27,194.71,239.03,38,Rainy,0,192.96,Autumn,6,2.3,0.052,0,Large,595
2022-06-22,S002,P0005,Clothing,South,179,153,12,251.31,39.08,17,Sunny,1,34.55,Autumn,9,4.8,0.134,0,Small,449
2022-04-24,S003,P0008,Electronics,North,168,33,122,92.3,342.46,3,Cloudy,0,338.62,Winter,2,3.5,0.191,0,Medium,695
2022-06-23,S004,P0013,Toys,West,371,359,158,50.73,257.75,32,Sunny,0,268.34,Autumn,2,3.4,0.083,0,Medium,908
2022-02-03,S004,P0007,Electronics,East,439,354,41,263.71,193.26,2,Sunny,0,190.97,Spring,2,2.9,0.176,0,Large,625
2022-04-26,S004,P0015,Toys,East,297,68,121,78.39,459.52,8,Cloudy,0,476.76,Winter,13,2.1,0.145,0,Medium,478
2022-05-28,S002,P0005,Electronics,North,74,22,121,90.46,53.24,9,Sunny,1,47.36,Spring,5,1.3,0.199,0,Small,543
2022-06-23,S004,P0004,Clothing,West,167,16,62,159.25,90.86,33,Sunny,0,94.68,Autumn,8,3.5,0.143,0,Medium,544
2022-06-29,S003,P0007,Groceries,East,490,58,4,236.28,47.76,40,Rainy,0,50.27,Spring,8,1.2,0.103,0,Medium,752
2022-03-11,S005,P0004,Electronics,North,172,151,169,279.37,135.63,15,Rainy,1,134.49,Spring,2,2.9,0.179,0,Large,550
2022-06-09,S001,P0017,Electronics,North,473,314,139,275.36,335.82,41,Snowy,0,391.48,Spring,7,1.2,0.174,0,Large,631
2022-06-14,S001,P0020,Toys,South,433,80,123,71.77,21.06,8,Rainy,1,24.81,Winter,2,2.7,0.137,0,Small,383
2022-03-06,S004,P0019,Groceries,East,292,275,112,235.06,78.11,11,Sunny,0,75.6,Summer,12,1.7,0.074,0,Medium,666
2022-03-13,S004,P0014,Clothing,West,164,118,26,289.82,131.69,31,Sunny,1,116.92,Autumn,1,2.5,0.006,0,Medium,412
2022-03-27,S004,P0002,Toys,North,475,115,190,179.21,199.72,18,Sunny,0,178.54,Summer,5,3.3,0.159,0,Small,84
2022-06-10,S003,P0020,Toys,West,264,200,42,226.51,421.44,24,Rainy,0,385.4,Winter,7,4.3,0.144,0,Large,622
2022-05-04,S004,P0013,Clothing,South,67,55,67,241.06,282.82,49,Snowy,0,318.67,Autumn,12,4.5,0.048,0,Medium,421
2022-02-26,S004,P0017,Toys,West,100,75,20,230.87,431.22,20,Sunny,1,488.01,Winter,11,2.3,0.087,0,Medium,325
2022-02-01,S005,P0015,Groceries,South,266,120,136,90.03,274.61,7,Cloudy,0,314.51,Spring,9,1.8,0.162,0,Medium,854
2022-01-16,S001,P0009,Electronics,North,405,352,167,295.56,246.14,1,Snowy,1,208.18,Winter,7,1.6,0.102,0,Small,890
2022-03-13,S004,P0014,Groceries,West,482,358,169,135.27,48.47,27,Rainy,0,47.64,Autumn,8,2.5,0.065,0,Large,820
2022-02-20,S001,P0013,Electronics,West,68,62,174,130.68,291.79,25,Snowy,1,256.38,Autumn,7,2.4,0.197,0,Medium,803
2022-05-05,S001,P0006,Electronics,North,342,81,39,95.99,66.08,15,Rainy,1,58.76,Winter,10,4.7,0.145,0,Medium,57
2022-01-18,S004,P0015,Toys,West,263,91,144,242.8,264.18,9,Cloudy,0,293.37,Spring,13,3.8,0.187,0,Medium,743
2022-03-18,S002,P0017,Toys,South,386,10,130,297.21,473.72,36,Sunny,1,555.04,Spring,6,1.1,0.043,0,Medium,655
2022-03-14,S001,P0019,Clothing,South,375,62,155,270.19,471.19,40,Snowy,0,527.64,Autumn,8,2.4,0.135,0,Small,911
2022-06-05,S001,P0019,Toys,South,469,34,57,173.16,491.41,20,Sunny,0,451.42,Summer,5,2.7,0.156,0,Medium,83
2022-05-16,S005,P0007,Clothing,East,417,413,148,173.85,200.37,44,Snowy,1,199.85,Autumn,11,4.5,0.165,0,Medium,474
2022-02-11,S003,P0001,Groceries,South,55,43,80,233.1,143.91,35,Cloudy,1,134.29,Winter,8,4.9,0.086,0,Medium,734
2022-05-24,S002,P0007,Toys,North,190,82,106,50.67,54.77,32,Rainy,0,43.88,Autumn,14,1.8,0.115,0,Large,270
2022-05-22,S005,P0006,Toys,North,338,314,32,87.67,343.12,38,Snowy,0,312.48,Winter,1,4.9,0.191,0,Large,716
2022-01-01,S004,P0018,Groceries,North,140,135,32,117.99,32.86,1,Snowy,0,35.82,Autumn,11,5.0,0.072,0,Large,728
2022-02-10,S005,P0019,Clothing,West,230,110,83,259.58,359.06,36,Snowy,1,384.1,Autumn,10,4.3,0.09,0,Medium,395
2022-02-10,S005,P0003,Clothing,South,278,233,36,54.65,112.78,44,Cloudy,1,131.5,Autumn,2,3.9,0.072,0,Medium,211
2022-02-22,S004,P0019,Toys,North,449,448,134,87.29,239.23,23,Rainy,1,232.74,Spring,6,2.6,0.174,0,Medium,79
2022-01-12,S004,P0015,Electronics,South,280,13,21,258.41,362.7,20,Sunny,0,362.54,Winter,12,2.5,0.141,0,Small,942
2022-04-06,S003,P0003,Electronics,North,160,17,152,237.08,306.91,28,Snowy,0,266.0,Spring,7,1.4,0.185,0,Medium,343
2022-04-23,S001,P0017,Electronics,North,325,221,93,295.22,356.15,7,Snowy,1,375.84,Autumn,3,4.3,0.098,0,Medium,143
2022-01-06,S003,P0007,Clothing,South,205,136,12,156.14,287.58,20,Snowy,0,269.0,Summer,7,1.0,0.106,0,Medium,759
2022-04-19,S001,P0020,Clothing,West,383,137,197,247.62,42.12,4,Cloudy,1,49.61,Spring,11,4.9,0.116,0,Medium,119
2022-02-14,S003,P0005,Electronics,East,132,67,55,194.8,144.29,0,Cloudy,1,128.78,Summer,1,4.4,0.142,0,Small,987
2022-06-09,S003,P0001,Toys,South,448,394,92,154.64,168.88,31,Snowy,1,147.39,Autumn,2,2.7,0.025,0,Large,182
2022-05-06,S005,P0001,Toys,South,136,29,106,94.8,231.84,49,Cloudy,0,232.07,Spring,13,4.9,0.172,0,Large,377
2022-06-27,S003,P0013,Toys,North,204,69,74,184.52,170.96,15,Snowy,1,138.55,Summer,4,4.1,0.045,0,Medium,586
2022-03-18,S001,P0009,Clothing,West,391,383,53,56.64,481.8,44,Rainy,1,423.54,Autumn,2,2.3,0.136,0,Large,252
2022-05-22,S004,P0015,Toys,North,437,206,93,168.44,82.92,12,Snowy,1,72.26,Spring,2,1.1,0.137,0,Small,319
2022-02-07,S003,P0004,Toys,South,245,119,55,191.27,309.7,4,Snowy,1,270.49,Summer,8,1.2,0.143,0,Medium,970
2022-02-27,S001,P0019,Groceries,North,476,202,88,287.62,26.08,15,Sunny,0,28.35,Winter,8,3.0,0.028,0,Small,521
2022-01-25,S005,P0014,Electronics,South,59,57,182,98.46,354.66,21,Sunny,0,284.75,Summer,3,1.5,0.111,0,Large,415
2022-01-24,S002,P0005,Electronics,South,402,319,13,86.13,470.27,17,Snowy,0,543.96,Summer,8,4.0,0.198,0,Medium,769
2022-03-27,S002,P0020,Toys,East,60,36,166,288.79,168.36,7,Sunny,1,150.84,Winter,10,4.0,0.098,0,Small,822
2022-04-12,S005,P0012,Groceries,East,93,36,58,108.17,89.07,12,Sunny,1,104.87,Spring,6,4.0,0.023,0,Large,236
2022-03-03,S003,P0017,Clothing,East,454,53,81,94.88,171.53,16,Rainy,0,141.45,Spring,5,1.8,0.104,0,Small,862
2022-05-24,S001,P0003,Clothing,West,368,50,25,107.94,430.86,17,Rainy,0,397.76,Summer,9,1.7,0.047,0,Large,420
2022-05-31,S001,P0001,Groceries,East,93,37,45,100.91,467.95,43,Sunny,0,537.71,Winter,10,3.5,0.166,0,Large,286
2022-01-31,S004,P0005,Clothing,South,376,322,46,70.58,210.83,7,Rainy,0,182.83,Spring,12,2.6,0.046,0,Medium,398
2022-06-06,S002,P0011,Groceries,South,415,238,8,142.62,210.46,47,Snowy,1,197.86,Spring,2,3.8,0.061,0,Medium,583
2022-05-14,S004,P0003,Toys,West,116,104,37,118.85,114.98,37,Sunny,0,110.36,Spring,8,3.8,0.018,0,Medium,177
2022-06-17,S005,P0014,Toys,West,207,136,83,270.94,178.29,45,Cloudy,1,201.25,Autumn,12,3.2,0.137,0,Small,166
2022-01-25,S004,P0012,Toys,North,372,86,101,174.7,122.05,22,Cloudy,1,118.16,Autumn,6,1.5,0.128,0,Large,440
2022-04-14,S005,P0013,Toys,East,132,102,139,126.17,373.11,4,Cloudy,0,342.32,Autumn,10,3.5,0.168,0,Large,127
2022-02-22,S003,P0003,Groceries,East,397,209,129,206.81,148.5,46,Sunny,1,131.01,Summer,2,3.4,0.082,0,Large,829
2022-04-24,S005,P0005,Toys,North,129,42,76,148.73,296.0,10,Sunny,0,243.38,Autumn,1,1.2,0.04,0,Large,923
2022-01-05,S002,P0020,Toys,West,294,16,90,135.74,161.09,46,Sunny,1,138.4,Summer,11,3.4,0.163,0,Small,845
2022-05-02,S001,P0017,Toys,South,214,190,99,262.29,486.97,26,Snowy,0,538.86,Summer,7,4.2,0.13,0,Large,328
2022-06-24,S002,P0009,Groceries,South,396,382,48,100.22,471.91,42,Rainy,0,399.78,Summer,4,1.4,0.081,0,Large,639
2022-03-11,S003,P0007,Toys,North,481,56,185,172.2,270.65,2,Sunny,1,280.55,Winter,7,1.0,0.09,0,Medium,637
2022-03-15,S001,P0014,Electronics,East,391,245,16,51.4,427.16,45,Cloudy,0,400.27,Winter,6,2.3,0.032,0,Large,470
2022-02-04,S002,P0004,Toys,West,233,135,159,180.83,12.94,11,Cloudy,1,12.31,Winter,6,3.0,0.071,0,Medium,446
2022-06-13,S001,P0003,Electronics,North,317,272,113,172.06,382.33,34,Snowy,1,385.73,Summer,5,1.6,0.126,0,Large,602
2022-06-24,S002,P0017,Groceries,North,339,197,104,254.67,269.33,19,Cloudy,0,322.05,Spring,4,3.6,0.05,0,Medium,195
2022-04-11,S002,P0003,Toys,West,182,58,89,188.5,383.42,11,Snowy,0,337.16,Winter,7,3.8,0.094,0,Medium,575
2022-03-20,S003,P0018,Toys,South,482,395,115,118.93,219.84,32,Cloudy,1,233.23,Autumn,1,2.5,0.136,0,Large,868
2022-04-03,S001,P0006,Groceries,North,151,26,73,153.91,312.19,14,Cloudy,1,279.16,Spring,7,3.3,0.081,0,Large,852
2022-05-21,S003,P0006,Clothing,West,86,73,46,148.29,324.78,31,Sunny,0,336.66,Summer,2,1.8,0.122,0,Medium,903
2022-06-18,S001,P0015,Electronics,West,250,93,145,94.7,273.25,44,Snowy,1,278.35,Autumn,2,4.7,0.157,0,Small,862
2022-03-15,S002,P0005,Clothing,East,153,125,98,274.29,227.19,46,Snowy,0,226.26,Winter,13,1.4,0.052,0,Small,313
2022-06-07,S003,P0016,Electronics,East,104,19,82,259.7,477.38,44,Snowy,1,519.44,Winter,5,3.3,0.006,0,Large,856
2022-05-15,S004,P0012,Electronics,South,78,56,179,192.57,140.58,19,Snowy,0,141.26,Winter,14,1.3,0.029,0,Large,338
2022-01-29,S004,P0018,Electronics,North,438,233,144,92.13,74.4,19,Snowy,0,83.19,Spring,3,3.2,0.134,0,Small,770
2022-06-05,S005,P0016,Groceries,South,327,101,17,106.78,117.25,21,Sunny,1,138.08,Summer,13,2.3,0.045,0,Large,602
2022-01-06,S005,P0009,Toys,West,108,54,46,100.23,131.76,30,Sunny,0,137.79,Spring,12,1.5,0.039,0,Large,396
2022-01-25,S002,P0017,Groceries,North,239,79,115,218.0,389.45,46,Cloudy,1,429.36,Winter,12,4.1,0.06,0,Large,833
2022-06-12,S001,P0013,Electronics,West,405,29,53,67.78,328.57,0,Rainy,1,344.76,Summer,10,3.4,0.136,0,Small,588
2022-02-09,S003,P0014,Groceries,West,254,194,71,53.66,238.63,29,Rainy,0,262.61,Spring,2,4.9,0.111,0,Large,196
2022-02-15,S003,P0003,Groceries,East,115,10,128,168.39,115.12,3,Cloudy,0,103.86,Autumn,10,1.0,0.19,0,Medium,373
2022-02-19,S003,P0010,Groceries,South,449,275,187,271.03,87.94,30,Rainy,0,87.76,Autumn,4,3.5,0.116,0,Medium,981
2022-05-23,S004,P0002,Clothing,North,130,24,143,272.41,173.4,4,Rainy,0,179.73,Spring,10,2.8,0.097,0,Small,435
2022-03-09,S003,P0014,Groceries,East,249,200,132,119.19,66.12,31,Sunny,1,69.47,Spring,10,4.9,0.16,0,Small,200
2022-02-28,S005,P0007,Clothing,North,475,45,82,256.97,173.17,49,Rainy,1,192.75,Autumn,12,4.7,0.028,0,Large,594
2022-03-27,S005,P0005,Toys,North,62,45,140,91.71,102.59,30,Rainy,0,91.09,Winter,2,2.0,0.13,0,Large,742
2022-03-11,S005,P0019,Clothing,West,197,62,28,123.81,466.62,41,Snowy,0,418.25,Autumn,10,3.0,0.095,0,Small,219
2022-01-22,S002,P0002,Toys,South,276,9,73,116.04,209.92,20,Cloudy,0,218.93,Summer,7,1.1,0.091,0,Medium,429
2022-06-27,S001,P0020,Clothing,North,101,31,46,268.4,230.85,21,Cloudy,0,225.8,Summer,10,2.9,0.036,0,Medium,898
2022-02-25,S004,P0014,Electronics,North,148,23,62,214.01,357.08,2,Snowy,0,417.42,Winter,2,3.8,0.1,0,Medium,418
2022-02-19,S002,P0006,Clothing,North,348,49,59,171.45,137.84,6,Snowy,0,120.92,Autumn,8,3.1,0.159,0,Small,996
2022-02-19,S005,P0016,Electronics,North,456,197,105,65.63,164.17,29,Rainy,1,131.36,Winter,2,2.7,0.04,0,Medium,453
2022-01-23,S005,P0004,Clothing,East,200,65,30,285.3,28.25,35,Sunny,0,30.73,Autumn,13,3.5,0.133,0,Medium,58
2022-04-04,S005,P0008,Clothing,South,233,99,176,90.55,145.53,33,Sunny,1,174.18,Autumn,9,1.9,0.16,0,Large,680
